,Order Date
8648,19
8649,18
8651,19
8652,9
8653,21
8654,9
8655,15
8656,6
8657,11
8658,13
8659,17
8660,19
8661,13
8662,20
8663,15
8664,13
8665,13
8666,14
8667,15
8668,18
8669,0
8670,22
8671,22
8672,20
8673,20
8674,9
8675,20
8676,18
8677,19
8678,19
8679,9
8680,11
8681,19
8682,20
8683,19
8684,6
8685,16
8686,14
8687,18
8688,13
8689,20
8690,12
8691,19
8692,18
8693,16
8694,0
8695,20
8696,22
8697,11
8698,12
8699,22
8700,15
8701,21
8702,23
8703,9
8704,12
8705,14
8706,19
8708,5
8709,13
8710,12
8711,9
8712,14
8713,21
8714,5
8715,3
8716,18
8717,18
8718,10
8719,7
8720,10
8721,8
8722,2
8723,18
8724,16
8725,21
8726,18
8727,20
8728,23
8729,13
8730,20
8731,2
8732,8
8733,13
8734,13
8735,10
8736,11
8737,11
8738,16
8739,13
8740,22
8741,23
8742,23
8743,10
8744,9
8745,11
8746,10
8747,16
8748,0
8749,2
8750,21
8751,21
8752,11
8753,23
8754,17
8755,13
8756,13
8757,11
8758,14
8759,18
8760,19
8761,12
8762,13
8763,11
8764,13
8765,13
8766,17
8767,12
8768,13
8769,6
8770,20
8771,20
8772,18
8773,9
8774,11
8775,19
8776,0
8777,16
8778,10
8779,18
8780,20
8781,20
8782,8
8783,1
8784,9
8785,22
8786,18
8787,15
8788,15
8789,7
8790,13
8791,22
8792,18
8793,8
8794,21
8795,16
8796,18
8797,21
8798,22
8799,12
8800,18
8801,14
8802,0
8803,15
8804,9
8805,11
8806,22
8807,19
8808,8
8809,12
8810,9
8811,19
8812,6
8813,1
8814,1
8815,17
8816,23
8817,10
8818,16
8819,17
8820,21
8821,18
8822,18
8823,20
8824,11
8825,14
8826,14
8827,5
8828,20
8829,9
8831,13
8832,11
8833,11
8834,12
8835,13
8836,12
8837,8
8838,8
8839,23
8840,21
8841,20
8842,20
8843,20
8844,12
8845,20
8846,23
8847,23
8848,17
8849,16
8850,12
8851,12
8852,17
8853,10
8854,13
8855,17
8856,18
8857,22
8858,14
8859,11
8860,13
8861,20
8862,22
8863,16
8864,13
8865,17
8866,10
8867,13
8868,9
8869,18
8870,18
8871,13
8872,11
8873,11
8874,15
8875,22
8876,20
8877,13
8878,11
8879,8
8880,23
8881,20
8882,17
8883,9
8884,9
8885,23
8886,14
8887,19
8888,8
8889,2
8890,8
8891,12
8892,12
8893,6
8894,12
8895,14
8896,10
8897,12
8898,19
8899,10
8900,17
8901,15
8902,17
8903,16
8904,12
8905,15
8906,9
8907,21
8908,13
8909,19
8910,15
8911,22
8912,10
8913,17
8914,15
8915,20
8916,12
8917,21
8918,10
8919,18
8920,23
8921,21
8922,6
8923,16
8924,18
8925,15
8926,17
8927,22
8928,21
8929,8
8930,8
8931,22
8932,17
8933,11
8934,15
8935,20
8936,7
8937,17
8938,16
8939,15
8940,22
8941,14
8942,15
8943,23
8944,12
8945,15
8946,12
8947,9
8948,8
8949,1
8950,23
8951,21
8952,15
8953,14
8954,22
8955,10
8956,20
8957,13
8958,12
8959,12
8960,13
8961,6
8962,7
8963,21
8964,22
8965,13
8966,18
8967,7
8968,18
8969,11
8970,21
8971,21
8972,18
8973,0
8974,12
8975,7
8976,8
8977,13
8978,11
8979,12
8980,0
8981,19
8982,22
8983,14
8984,15
8985,20
8986,1
8987,19
8988,12
8989,16
8990,17
8991,22
8992,22
8993,23
8994,10
8995,11
8996,13
8997,11
8998,16
8999,20
9000,10
9001,21
9002,9
9003,21
9004,20
9005,22
9006,20
9007,15
9008,21
9009,19
9010,1
9011,15
9012,17
9013,7
9014,21
9015,13
9016,12
9017,11
9018,9
9019,0
9020,3
9021,13
9022,19
9023,20
9024,16
9025,11
9026,11
9027,19
9028,9
9029,8
9030,19
9031,15
9032,16
9033,16
9034,19
9035,12
9036,22
9037,20
9038,12
9039,11
9040,14
9041,11
9042,14
9043,7
9044,14
9045,13
9046,14
9047,8
9048,22
9049,20
9050,9
9051,13
9052,20
9053,22
9054,14
9055,9
9056,18
9057,11
9058,18
9059,20
9060,11
9061,22
9062,22
9063,18
9064,19
9065,11
9066,21
9067,7
9068,9
9069,22
9070,14
9071,11
9072,15
9073,7
9074,17
9075,9
9076,11
9077,21
9078,11
9079,8
9080,11
9081,20
9082,19
9083,21
9084,13
9085,11
9086,22
9087,12
9088,0
9089,13
9090,21
9091,23
9092,13
9093,19
9094,8
9095,6
9096,14
9097,17
9098,18
9099,18
9100,16
9101,12
9102,20
9103,9
9104,10
9105,9
9106,23
9107,9
9108,11
9109,0
9110,8
9111,11
9112,14
9113,16
9114,16
9115,19
9116,14
9117,14
9118,18
9119,14
9120,0
9121,14
9122,18
9123,8
9124,8
9125,18
9126,16
9127,11
9128,22
9129,18
9130,11
9131,22
9132,7
9133,14
9134,9
9135,10
9136,18
9137,15
9138,15
9139,7
9140,11
9141,17
9142,21
9143,14
9144,9
9145,7
9146,12
9147,12
9148,9
9149,16
9150,8
9151,15
9152,17
9153,13
9154,12
9155,16
9156,12
9157,19
9158,18
9159,20
9160,12
9161,19
9162,19
9163,9
9164,19
9165,20
9166,20
9167,19
9168,21
9169,23
9170,9
9171,13
9172,21
9173,19
9174,14
9176,21
9177,19
9178,23
9179,15
9180,12
9181,9
9182,4
9183,6
9184,14
9185,19
9186,15
9187,9
9188,10
9189,21
9190,20
9191,17
9192,17
9193,21
9194,10
9195,12
9196,0
9197,4
9198,13
9199,8
9200,21
9201,14
9202,13
9203,14
9204,22
9205,11
9206,21
9207,20
9208,11
9209,15
9210,11
9211,13
9212,11
9213,23
9214,1
9215,7
9216,21
9217,7
9218,16
9219,20
9220,20
9221,18
9222,19
9223,6
9224,8
9225,20
9226,20
9227,19
9228,13
9229,11
9230,18
9231,17
9232,10
9233,10
9234,20
9235,8
9236,19
9237,13
9238,22
9239,11
9240,10
9241,19
9242,19
9243,17
9244,12
9245,22
9246,15
9247,9
9248,9
9249,20
9250,5
9251,13
9252,19
9253,17
9254,18
9255,13
9256,14
9257,11
9258,20
9259,18
9260,11
9261,11
9262,13
9263,13
9264,9
9265,15
9266,14
9267,22
9268,21
9269,9
9270,11
9271,18
9272,13
9273,10
9274,11
9275,9
9276,19
9277,19
9278,9
9279,14
9280,18
9281,18
9282,15
9283,8
9284,12
9285,12
9286,14
9287,14
9288,14
9290,10
9291,16
9292,20
9293,20
9294,14
9295,17
9296,11
9297,10
9298,10
9299,13
9300,20
9301,8
9302,11
9303,19
9304,10
9305,19
9306,17
9307,12
9308,17
9309,17
9310,20
9311,20
9312,23
9313,11
9314,17
9315,11
9316,16
9317,11
9318,15
9319,12
9320,16
9321,0
9322,13
9323,9
9324,11
9325,21
9326,17
9327,18
9328,23
9329,21
9330,21
9331,20
9332,8
9333,11
9334,23
9335,22
9336,8
9337,10
9338,9
9339,13
9340,18
9341,12
9342,7
9343,17
9344,20
9345,20
9346,15
9347,17
9348,22
9349,9
9350,21
9351,21
9352,19
9353,16
9354,12
9355,14
9356,9
9357,6
9358,11
9359,16
9360,7
9361,21
9362,17
9363,5
9364,18
9365,11
9366,10
9367,22
9368,15
9369,2
9370,21
9371,13
9372,1
9373,1
9374,23
9375,14
9376,21
9377,16
9378,12
9379,14
9380,12
9381,12
9382,7
9383,15
9384,21
9385,15
9386,18
9387,1
9388,10
9389,20
9390,11
9391,11
9392,18
9393,16
9394,9
9395,17
9396,18
9397,18
9398,22
9399,8
9400,18
9401,11
9402,19
9403,7
9404,11
9405,18
9406,19
9407,13
9408,14
9409,9
9410,1
9411,11
9412,17
9413,13
9414,10
9415,18
9416,23
9417,23
9418,15
9419,21
9420,14
9421,11
9422,13
9423,11
9424,14
9425,14
9426,16
9427,10
9428,20
9429,12
9430,18
9431,8
9432,13
9433,10
9434,18
9435,10
9436,19
9437,15
9438,16
9439,22
9440,12
9441,20
9442,15
9443,11
9444,10
9445,13
9446,0
9447,15
9448,13
9449,20
9450,10
9451,22
9453,7
9454,14
9455,11
9456,23
9457,17
9458,13
9459,13
9460,13
9461,16
9462,15
9463,11
9464,17
9465,12
9466,11
9467,11
9468,19
9469,18
9470,10
9471,21
9472,0
9473,12
9474,15
9475,13
9476,14
9477,16
9478,14
9479,21
9480,9
9481,16
9482,16
9483,18
9484,15
9485,23
9486,11
9487,8
9488,23
9489,19
9490,19
9491,9
9492,15
9493,18
9494,18
9495,10
9496,2
9497,16
9498,13
9499,20
9500,12
9501,23
9502,12
9503,15
9504,21
9505,19
9506,13
9507,8
9508,12
9509,8
9510,11
9511,22
9512,20
9513,20
9514,12
9515,12
9516,5
9517,20
9518,21
9519,12
9520,8
9521,9
9522,17
9523,10
9524,21
9525,0
9526,10
9527,0
9528,0
9529,19
9530,16
9531,5
9532,19
9533,20
9534,18
9535,5
9536,11
9537,3
9538,20
9539,16
9540,18
9541,19
9542,19
9543,9
9544,18
9545,8
9546,12
9547,11
9548,20
9549,13
9550,2
9551,14
9552,15
9553,13
9554,15
9555,12
9556,8
9557,20
9558,11
9559,9
9560,10
9561,11
9562,13
9563,10
9564,18
9565,9
9566,20
9567,17
9568,15
9569,11
9570,16
9571,16
9572,20
9573,18
9574,11
9575,8
9576,14
9577,10
9578,16
9579,7
9580,8
9581,8
9582,22
9583,13
9584,23
9585,13
9586,13
9587,10
9588,16
9589,20
9590,15
9591,18
9592,22
9593,15
9594,19
9595,12
9596,15
9597,23
9598,12
9599,12
9600,19
9601,18
9602,20
9603,10
9604,15
9605,17
9606,20
9607,23
9608,10
9609,17
9610,16
9611,12
9612,10
9613,17
9614,14
9615,13
9616,18
9617,9
9618,16
9619,18
9620,23
9621,14
9622,23
9623,12
9624,11
9625,20
9626,9
9627,2
9628,0
9629,15
9630,16
9631,8
9632,20
9633,11
9634,10
9635,12
9636,9
9637,15
9638,10
9639,19
9640,15
9641,12
9642,21
9643,0
9644,11
9645,11
9646,15
9647,0
9648,20
9649,17
9650,12
9651,18
9652,8
9653,20
9654,14
9655,11
9656,9
9657,23
9658,1
9659,8
9660,13
9661,12
9662,9
9663,10
9664,14
9665,13
9666,16
9667,20
9668,22
9669,2
9670,19
9671,21
9672,16
9673,15
9674,23
9675,17
9676,12
9677,20
9678,11
9679,13
9680,18
9681,21
9682,22
9683,16
9684,20
9685,7
9686,7
9687,18
9688,20
9689,12
9690,14
9691,15
9692,18
9693,17
9694,19
9695,20
9696,22
9697,17
9698,18
9699,8
9700,5
9701,9
9702,16
9703,17
9704,22
9705,20
9706,17
9707,23
9708,17
9709,19
9710,14
9711,0
9712,17
9713,13
9714,10
9715,22
9716,21
9717,12
9718,23
9719,20
9720,11
9721,11
9722,11
9723,16
9724,17
9725,16
9726,16
9727,19
9728,17
9729,23
9730,21
9731,9
9732,7
9733,3
9734,14
9735,9
9736,19
9737,18
9738,15
9739,14
9740,7
9741,13
9742,20
9743,17
9744,21
9745,21
9746,14
9747,14
9748,5
9749,9
9750,0
9751,11
9752,12
9753,9
9754,22
9755,23
9756,23
9757,11
9758,11
9759,17
9760,9
9761,10
9762,8
9763,13
9764,0
9765,8
9766,18
9767,12
9768,15
9769,22
9770,13
9771,18
9772,17
9773,16
9774,20
9775,20
9776,10
9777,8
9778,19
9779,23
9780,14
9781,12
9782,11
9783,18
9784,13
9785,14
9786,16
9787,20
9788,20
9789,22
9790,22
9791,10
9792,19
9793,17
9794,20
9795,22
9796,19
9797,13
9798,23
9800,19
9801,14
9802,10
9803,19
9804,23
9805,7
9806,14
9807,14
9808,11
9809,18
9810,14
9811,19
9812,16
9813,16
9814,13
9815,0
9816,19
9817,12
9818,16
9819,17
9820,15
9821,16
9822,1
9823,19
9824,16
9825,13
9826,21
9827,20
9828,22
9829,21
9830,8
9831,16
9832,16
9833,11
9834,19
9835,14
9836,12
9837,0
9838,15
9839,19
9840,0
9841,12
9842,16
9843,22
9844,16
9845,7
9846,4
9847,8
9848,12
9849,15
9850,13
9851,20
9852,14
9853,9
9854,18
9855,1
9856,5
9857,21
9858,20
9859,20
9860,20
9861,12
9862,18
9863,13
9864,14
9865,11
9866,11
9867,4
9868,10
9869,10
9870,17
9871,14
9872,14
9873,18
9874,17
9875,22
9876,23
9877,2
9878,8
9879,20
9880,16
9881,23
9882,18
9883,0
9884,0
9886,22
9887,12
9888,1
9889,5
9890,14
9891,11
9892,11
9893,10
9894,10
9895,20
9896,23
9897,20
9898,8
9899,10
9900,15
9901,10
9902,23
9903,7
9904,17
9905,1
9906,11
9907,2
9908,13
9909,19
9910,11
9911,12
9912,23
9913,14
9914,17
9915,8
9916,11
9917,8
9918,14
9919,14
9920,9
9921,22
9922,21
9923,20
9924,16
9925,17
9926,23
9927,20
9928,8
9929,21
9930,14
9931,19
9932,10
9933,0
9934,17
9935,12
9936,13
9937,13
9938,11
9939,6
9940,16
9941,9
9942,15
9943,13
9944,3
9945,14
9946,11
9947,11
9948,20
9949,15
9950,16
9951,16
9952,10
9953,22
9954,10
9955,9
9956,21
9957,9
9958,16
9960,19
9961,14
9962,20
9963,13
9964,19
9965,10
9966,16
9967,18
9968,20
9969,20
9970,20
9971,21
9972,9
9973,15
9974,17
9975,13
9976,21
9977,9
9978,11
9979,12
9980,19
9981,9
9982,15
9983,6
9984,8
9985,22
9986,13
9987,17
9988,5
9989,17
9990,18
9991,17
9992,22
9993,16
9994,12
9995,17
9996,18
9997,17
9998,11
9999,14
10000,9
10001,18
10002,16
10003,22
10004,19
10005,9
10006,20
10007,21
10008,18
10009,16
10010,9
10011,18
10012,12
10013,15
10014,0
10015,18
10016,12
10017,14
10018,18
10019,13
10020,16
10021,22
10022,19
10023,22
10024,21
10025,0
10026,22
10027,9
10028,5
10029,18
10030,8
10031,18
10032,18
10033,6
10034,8
10035,19
10036,13
10037,20
10038,12
10039,20
10040,19
10041,13
10042,12
10043,15
10044,21
10045,22
10046,20
10047,19
10048,12
10049,20
10050,20
10051,9
10052,1
10053,19
10054,19
10055,18
10056,16
10057,21
10058,15
10059,20
10060,17
10061,8
10062,15
10063,7
10064,22
10065,21
10066,4
10067,0
10068,11
10069,14
10070,14
10071,6
10072,9
10073,9
10074,23
10075,21
10076,21
10077,12
10078,21
10079,10
10080,13
10081,16
10082,20
10083,14
10084,22
10085,11
10086,21
10087,19
10088,18
10089,14
10090,13
10091,13
10092,16
10093,23
10094,20
10095,12
10096,18
10097,13
10098,12
10099,14
10100,21
10101,20
10102,17
10103,20
10104,0
10105,20
10106,14
10107,19
10108,17
10109,12
10110,18
10111,23
10112,12
10113,13
10114,1
10115,15
10116,19
10117,17
10118,9
10119,20
10120,8
10121,13
10122,15
10123,9
10124,8
10125,21
10126,8
10127,22
10128,11
10129,12
10130,14
10131,14
10132,11
10133,7
10134,18
10135,21
10136,14
10137,17
10138,12
10139,21
10140,18
10141,7
10142,21
10143,14
10144,11
10145,12
10146,23
10147,8
10148,16
10149,18
10150,13
10151,16
10152,17
10153,20
10154,20
10155,8
10156,7
10157,12
10158,11
10159,14
10160,17
10161,10
10162,8
10163,12
10164,21
10165,17
10166,18
10167,16
10168,14
10169,19
10170,13
10171,16
10172,22
10173,19
10174,12
10175,19
10176,22
10177,20
10178,2
10179,19
10180,16
10181,17
10182,21
10183,16
10184,18
10185,18
10186,13
10187,19
10188,21
10189,21
10190,16
10191,6
10192,8
10193,15
10194,10
10195,19
10196,16
10197,19
10198,22
10199,20
10200,18
10201,9
10202,12
10203,12
10204,17
10205,11
10206,15
10207,18
10208,19
10209,4
10210,16
10211,0
10212,15
10213,12
10214,17
10215,12
10216,12
10217,9
10218,7
10219,18
10220,14
10221,9
10222,21
10223,11
10224,18
10225,17
10226,20
10227,12
10228,13
10229,11
10230,8
10231,13
10232,9
10233,13
10234,13
10235,17
10236,13
10237,11
10238,13
10239,18
10240,18
10241,14
10242,14
10243,12
10244,6
10245,15
10246,23
10247,16
10248,22
10249,5
10250,17
10251,16
10252,13
10253,22
10254,14
10255,10
10256,23
10257,14
10258,2
10259,13
10260,10
10261,8
10262,11
10263,23
10264,20
10265,20
10266,16
10267,20
10268,3
10269,18
10270,12
10271,0
10272,0
10273,12
10274,12
10275,11
10276,22
10277,13
10278,17
10279,7
10280,21
10281,13
10282,18
10283,19
10284,19
10285,12
10286,20
10287,20
10288,20
10289,20
10290,18
10291,17
10292,1
10293,23
10294,17
10295,17
10296,7
10297,12
10298,21
10299,12
10300,10
10301,12
10302,23
10303,18
10304,19
10305,1
10306,18
10307,15
10308,13
10310,12
10311,7
10312,13
10313,19
10314,1
10315,19
10316,19
10317,17
10318,20
10319,19
10320,19
10321,22
10322,21
10323,1
10324,1
10325,11
10326,14
10327,4
10328,4
10329,18
10330,11
10331,10
10332,17
10333,7
10334,0
10335,15
10336,15
10337,1
10338,19
10339,19
10340,9
10341,16
10342,8
10343,18
10344,15
10345,19
10346,15
10347,6
10348,9
10349,15
10350,19
10351,22
10352,11
10353,16
10354,17
10355,18
10356,13
10357,19
10358,7
10359,0
10360,12
10361,2
10362,15
10363,18
10364,20
10365,0
10366,21
10367,10
10368,8
10369,11
10370,7
10371,21
10372,21
10373,22
10374,20
10375,1
10376,9
10377,14
10378,14
10379,20
10380,18
10381,16
10382,10
10383,14
10384,22
10385,17
10386,22
10387,18
10388,17
10389,11
10390,18
10391,11
10392,22
10393,22
10394,19
10395,22
10396,22
10397,10
10398,13
10399,0
10400,10
10401,18
10402,19
10403,18
10404,12
10405,3
10406,8
10407,19
10408,20
10409,19
10410,16
10411,13
10412,4
10413,6
10414,15
10415,15
10416,15
10417,0
10418,13
10419,16
10420,11
10421,21
10422,11
10423,18
10424,9
10425,18
10426,20
10427,12
10428,11
10429,14
10430,19
10431,11
10432,8
10433,22
10434,8
10435,10
10436,15
10437,20
10438,12
10439,14
10440,14
10441,20
10442,19
10443,6
10444,9
10445,12
10446,14
10447,14
10448,22
10449,20
10450,13
10451,15
10452,6
10453,20
10454,18
10455,11
10456,8
10457,16
10458,18
10459,12
10460,13
10461,22
10462,18
10463,18
10464,19
10465,9
10466,9
10467,1
10468,11
10469,8
10470,19
10471,13
10472,14
10473,11
10474,21
10475,21
10476,17
10477,9
10478,23
10479,23
10480,20
10481,22
10482,15
10483,11
10484,10
10485,22
10486,16
10487,9
10488,8
10489,20
10490,19
10491,17
10492,23
10493,10
10494,15
10495,12
10496,0
10497,9
10498,15
10499,13
10500,12
10501,23
10502,5
10503,22
10504,20
10505,0
10506,20
10507,11
10508,13
10509,8
10510,8
10511,16
10512,11
10513,9
10514,21
10515,19
10516,17
10517,6
10518,11
10519,13
10520,10
10521,21
10522,22
10523,20
10524,21
10525,19
10526,17
10527,17
10528,11
10529,17
10530,20
10531,10
10532,8
10533,20
10534,20
10535,0
10536,0
10537,6
10538,11
10539,11
10540,16
10541,18
10542,16
10543,14
10544,9
10545,14
10546,18
10547,1
10548,22
10549,12
10550,14
10551,14
10552,11
10553,22
10554,15
10555,0
10556,21
10557,20
10558,22
10559,8
10560,14
10561,21
10562,13
10563,12
10564,21
10565,18
10566,10
10567,19
10568,6
10569,10
10570,20
10571,11
10572,17
10573,21
10574,21
10575,1
10576,20
10577,18
10578,21
10579,17
10580,15
10581,17
10582,19
10583,12
10584,21
10585,9
10586,13
10587,13
10588,17
10589,16
10590,16
10591,21
10592,13
10593,20
10594,18
10595,21
10596,9
10597,11
10598,9
10599,19
10600,11
10601,20
10602,21
10603,21
10604,20
10605,19
10606,23
10607,12
10608,18
10609,17
10610,20
10611,1
10612,17
10613,18
10614,22
10615,13
10616,21
10617,14
10618,12
10619,15
10620,11
10621,18
10622,6
10623,10
10624,11
10625,9
10626,21
10627,22
10628,10
10629,22
10630,19
10631,10
10632,0
10633,13
10634,18
10635,10
10636,10
10637,21
10638,21
10639,19
10640,18
10641,21
10642,19
10643,14
10644,12
10645,20
10646,22
10647,11
10648,17
10649,14
10650,12
10651,12
10652,15
10653,17
10654,13
10655,7
10656,17
10657,20
10658,11
10659,14
10660,19
10661,21
10662,19
10663,19
10664,11
10665,11
10666,18
10667,10
10668,10
10669,3
10670,12
10671,13
10672,10
10673,12
10674,18
10675,13
10676,19
10677,15
10678,21
10679,20
10680,19
10681,23
10682,18
10683,21
10684,9
10685,13
10686,9
10687,20
10688,0
10689,19
10690,0
10691,15
10692,17
10693,6
10694,20
10695,12
10696,10
10697,12
10698,17
10699,19
10700,20
10701,13
10702,14
10703,7
10704,18
10705,17
10706,4
10707,17
10708,17
10709,20
10710,13
10711,8
10712,21
10713,7
10714,7
10715,22
10716,17
10717,19
10718,10
10719,21
10720,21
10721,18
10722,18
10723,8
10724,13
10725,18
10726,14
10727,13
10728,22
10729,1
10730,9
10731,15
10732,7
10733,10
10734,16
10735,14
10736,18
10737,11
10738,10
10739,18
10740,8
10741,14
10742,21
10743,0
10744,12
10745,18
10746,13
10747,23
10748,10
10749,10
10750,10
10751,10
10752,20
10753,8
10754,8
10755,15
10756,19
10757,7
10758,16
10759,16
10760,21
10761,0
10762,19
10763,13
10764,12
10765,16
10766,21
10767,12
10768,17
10769,13
10770,13
10771,10
10772,12
10773,20
10774,9
10775,2
10776,16
10777,19
10778,15
10779,11
10780,18
10781,23
10782,16
10783,16
10784,16
10785,16
10786,0
10787,20
10788,20
10789,12
10790,20
10791,14
10792,19
10793,11
10794,11
10795,15
10796,10
10797,8
10798,17
10799,17
10800,13
10801,17
10802,18
10803,20
10804,20
10805,13
10806,16
10807,20
10808,8
10809,13
10810,0
10811,16
10812,12
10813,16
10814,23
10815,18
10816,21
10817,7
10818,10
10819,9
10820,11
10821,12
10822,10
10823,14
10824,21
10825,10
10826,19
10827,8
10828,10
10829,14
10830,7
10831,1
10832,8
10833,12
10834,7
10835,8
10836,22
10837,22
10838,15
10839,15
10840,15
10841,6
10842,15
10843,15
10844,20
10845,21
10846,20
10847,21
10848,0
10849,13
10850,13
10851,1
10852,20
10853,15
10854,21
10855,18
10856,0
10857,17
10858,13
10859,19
10860,22
10861,8
10862,21
10863,14
10864,23
10865,19
10866,9
10867,5
10868,13
10869,0
10870,8
10871,13
10872,19
10873,5
10874,15
10875,15
10876,4
10877,20
10878,15
10879,11
10880,0
10881,20
10882,1
10883,17
10884,0
10885,18
10886,22
10887,22
10888,10
10889,5
10890,11
10891,20
10892,15
10893,13
10894,12
10895,12
10896,13
10897,17
10898,14
10899,13
10900,9
10901,19
10902,18
10903,10
10904,9
10905,22
10906,16
10907,16
10908,8
10909,3
10910,12
10911,14
10912,12
10913,15
10914,12
10915,17
10916,21
10917,21
10918,14
10919,16
10920,14
10921,17
10922,15
10923,22
10924,17
10925,9
10926,19
10927,14
10928,7
10929,23
10930,16
10931,16
10932,22
10933,17
10934,20
10935,2
10936,21
10937,17
10938,17
10939,15
10940,20
10941,22
10942,11
10943,11
10944,11
10945,9
10946,21
10947,18
10948,6
10949,20
10950,9
10951,9
10952,10
10953,12
10954,13
10955,8
10956,13
10957,9
10958,13
10959,17
10960,19
10961,5
10962,23
10963,13
10964,12
10965,22
10966,22
10967,12
10968,14
10969,7
10970,19
10971,16
10972,15
10973,8
10974,21
10975,10
10976,15
10977,6
10978,20
10979,10
10980,18
10981,19
10982,9
10983,6
10984,11
10985,8
10986,11
10987,9
10988,22
10989,11
10990,15
10991,17
10992,17
10993,8
10994,20
10995,20
10996,10
10997,3
10998,23
10999,19
11000,8
11001,8
11002,8
11003,7
11004,13
11005,10
11006,12
11007,20
11008,14
11009,20
11010,15
11011,15
11012,20
11013,7
11014,19
11015,21
11016,21
11017,13
11018,13
11019,11
11020,21
11021,23
11022,11
11023,13
11024,0
11025,17
11026,1
11027,16
11028,10
11029,11
11030,14
11031,17
11032,11
11033,12
11034,22
11035,21
11036,14
11037,14
11038,9
11039,16
11040,11
11041,20
11042,10
11043,13
11044,1
11045,18
11046,19
11047,18
11048,12
11049,13
11050,15
11051,7
11052,18
11053,17
11054,13
11055,10
11056,16
11057,18
11058,17
11059,12
11060,19
11061,10
11062,11
11063,18
11064,9
11065,10
11066,19
11067,12
11068,19
11069,14
11070,17
11071,22
11072,23
11073,17
11074,14
11075,12
11076,10
11077,21
11078,13
11079,3
11080,6
11081,6
11082,16
11083,21
11084,16
11085,18
11086,22
11087,15
11088,21
11089,14
11090,13
11091,7
11092,16
11093,15
11094,0
11095,0
11096,10
11097,18
11098,10
11099,19
11100,15
11101,8
11102,12
11103,14
11104,3
11105,12
11106,3
11107,18
11108,13
11109,10
11110,15
11111,18
11112,13
11113,18
11114,10
11115,22
11116,9
11117,23
11118,21
11119,11
11120,10
11121,10
11122,10
11123,13
11124,20
11125,1
11126,19
11127,20
11128,14
11129,14
11130,0
11131,10
11132,9
11133,12
11134,12
11135,6
11136,10
11137,21
11138,18
11139,12
11140,21
11141,16
11142,15
11143,20
11144,20
11145,16
11146,16
11147,20
11148,11
11149,11
11150,10
11151,22
11152,18
11153,21
11154,6
11155,14
11156,14
11157,22
11158,19
11159,14
11160,11
11161,21
11162,9
11163,19
11164,0
11165,21
11166,10
11167,20
11168,7
11169,19
11170,11
11171,22
11172,10
11173,10
11174,12
11175,19
11176,14
11177,9
11178,23
11179,13
11180,12
11181,23
11182,14
11183,12
11184,12
11185,10
11186,22
11187,18
11188,11
11189,17
11190,12
11191,18
11192,17
11193,8
11194,18
11195,6
11196,20
11197,14
11198,10
11199,14
11200,1
11201,11
11202,0
11203,11
11204,12
11205,22
11206,10
11207,1
11208,17
11209,12
11210,12
11211,18
11212,9
11213,8
11214,23
11215,19
11216,8
11217,15
11218,16
11219,10
11220,22
11221,22
11222,13
11223,12
11224,21
11225,9
11226,7
11227,20
11228,12
11229,15
11230,16
11231,10
11232,10
11233,11
11234,11
11235,17
11236,10
11237,15
11238,15
11239,11
11240,19
11241,1
11242,12
11243,19
11244,23
11245,23
11246,21
11247,17
11248,21
11249,8
11250,12
11251,13
11252,23
11253,22
11254,23
11255,12
11256,12
11257,12
11258,10
11259,20
11260,23
11261,10
11262,6
11263,23
11264,12
11265,10
11266,9
11267,23
11268,12
11269,9
11270,16
11271,18
11272,21
11273,20
11274,21
11275,16
11276,12
11277,17
11278,18
11279,18
11280,15
11281,22
11282,6
11283,18
11284,19
11285,6
11286,12
11287,14
11288,14
11289,18
11290,13
11291,9
11292,6
11293,22
11294,10
11295,1
11296,5
11297,17
11298,13
11299,12
11300,14
11301,22
11302,22
11303,0
11304,18
11305,16
11306,12
11307,13
11308,15
11309,10
11310,13
11311,20
11312,13
11313,3
11314,11
11315,15
11316,14
11317,13
11318,18
11319,10
11320,13
11321,11
11322,20
11323,16
11324,16
11325,11
11326,22
11327,13
11328,12
11329,14
11330,12
11331,19
11332,9
11333,5
11334,9
11335,11
11336,19
11337,13
11338,11
11339,17
11340,9
11341,19
11342,12
11343,13
11344,11
11345,21
11346,17
11347,8
11348,22
11349,10
11350,0
11351,22
11352,19
11353,22
11354,15
11355,21
11356,16
11357,11
11358,11
11359,7
11360,16
11361,12
11362,0
11363,17
11364,10
11365,4
11366,9
11367,12
11368,10
11369,23
11371,9
11372,11
11373,8
11374,23
11375,19
11376,21
11377,10
11378,5
11379,21
11380,15
11381,7
11382,20
11383,19
11384,18
11385,20
11386,18
11387,19
11388,10
11389,17
11390,16
11391,12
11392,14
11393,15
11394,17
11395,12
11396,19
11397,8
11398,8
11399,22
11400,17
11401,14
11402,13
11403,21
11404,19
11405,13
11406,12
11407,19
11408,9
11409,8
11410,17
11411,19
11412,9
11413,17
11414,12
11415,15
11416,17
11417,21
11418,14
11419,8
11420,18
11421,8
11422,9
11423,9
11424,16
11425,17
11426,16
11427,22
11428,23
11429,9
11430,15
11431,19
11432,20
11433,14
11434,19
11435,18
11436,7
11437,0
11438,19
11439,19
11440,19
11441,12
11442,15
11443,18
11444,18
11445,1
11446,21
11447,21
11448,20
11449,10
11450,10
11451,10
11452,13
11453,10
11454,18
11455,20
11456,9
